Delivery Date;Arrival Time;Customer Name;Palette Euro NEW;Caisses vertes;VID-T;VID-S;Vidanges champignons;Vidange F;FRIGO BOX;Palette Truval;Palette banane;Palette Plastique;Palette Pool;;;Remarques;Remarques Reprise;On Time?;Driver Name;Reprise marchandise ?;Reprise vidanges ?;Num unique Liv
09/07/2023;3:31 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;3:31 AM;INTERMARCHE FRAMERIES;2;92;92;;;;;;;;;;;;;No;Desclefs Julien;No;Yes;INTERFRAME09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:21 AM;INTERMARCHE BOUSSU;;;;;;;;;;;;;;;;Yes;Desclefs Julien;No;No;INTERBOUSS09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:56 AM;INTER QUEVAUCAMPS;11;44;66;;;;;;;;;;;;1 sac frites purée... 5 sachets radis ... 2 sachets 500 gr citrons;No;Desclefs Julien;Yes;Yes;INTERQUEVA09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:58 AM;INTERMARCHE PERUWELZ HAINAUT;1;38;70;;;;;;;;;;;;;Yes;Desclefs Julien;No;Yes;INTERPERUW09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;6:38 AM;INTERMARCHE HOLLAIN;1;38;68;;;;;;;;;;;;;No;Desclefs Julien;Yes;Yes;INTERHOLLA09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;8:00 AM;ETS LEROY;;;;;;;;;;;;;;;;No;Desclefs Julien;No;No;LEROYETS08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;8:35 AM;PROSOL BOIS GRENIER;;;;;;;;;;;;;;;;No;Desclefs Julien;No;No;PROSOLBOISGR08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;12:51 PM;REO VEILING;;;;;;;;;;;;;;;;No;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;12:51 PM;DV FRESH;;;;;;;;;;;;;;;;No;Desclefs Julien;;;JM
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:17 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;10:29 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;10:51 PM;LEADER PRICE STEF COURCELLES;0;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;5
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;11:07 PM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;70402
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;11:32 PM;INTERMARCHE PONT DE LOUP;1;55;56;;;;1;;;;;;;;;No;Eurotrafic Thierry;No;Yes;INTERPONT09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;11:58 PM;INTERMARCHE AUVELAIS;;3;;;;;2;;;;;;;;3 x raisins rouge, 1ravier raisin blanc 2,5 kg pdt Nicolas 9 x 2 kg de carottes ;No;Eurotrafic Thierry;Yes;Yes;INTERAUVEL09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;12:46 AM;INTERMARCHE LEUZE;1;41;48;;;;1;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;INTERLEUZD09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;1:35 AM;SPAR WARET;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;No;SPARWARET09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;3:33 AM;ITM ALIMENTAIRE BELGIUM BASE;2;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;Yes;ITM2BIO08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;3:50 AM;INTERMARCHE VILLERS-L-BOUILLET;;;;;;;1;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;INTERVILLE09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:40 AM;INTERMARCHE STOCKAY ST GEORGES;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;No;INTERSTOCK09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:09 AM;INTERMARCHE LIEGE;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;INTERLIEGE09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:55 AM;INTERMARCHE NESSONVAUX;9;60;48;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;Yes;INTERNESSO09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;6:52 AM;INTERMARCHE SPA DIRECT;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;No;No;INTERMARCHE SPA DIRECT09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;9:19 AM;AGRISERT;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;11:01 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;3:08 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:00 AM;INTERMARCHE REBECQ;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;No;No;INTERREBEC09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;7:17 AM;BAKKER ( Agrisert );;;;;;;;;;;;;;;;No;Nicolas Del Bianco;No;No;709
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;8:51 AM;VEILING HOOGSTRATEN;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;Patrick
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Nicolas Del Bianco;;;Patrick
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;6:51 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Willemet Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;7:47 PM;INTERMARCHE ANHEE/HOLEBO SA;;;;;;;;;;;;;;;;No;Willemet Philippe;No;No;INTERANHEE09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;9:46 PM;CAFRUTA SA;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;CAFRUTASA08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;11:03 PM;COURTHEOUX SA;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;COURTHEOUF08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;12:35 AM;CRUDIMO;;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;CRUDIMO08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;12:36 AM;CRUDIMO (Roussel);;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;No;CRUDIMO11071
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:25 AM;AD BERTRIX;12;;;;;;;;;;;;;;;Yes;Willemet Philippe;No;Yes;ADBERTRIX09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:14 AM;INTERMARCHE GEDINNE;2;89;61;1;;;;;;;;;;;;Yes;Willemet Philippe;No;Yes;INTERGEDIN09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;7:37 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Willemet Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;3:59 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;6:14 AM;DSP FOOD NV;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;No;No;DSPFOOD09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;8:10 AM;OMNIPACK;;;;;;;;;;;;;;;;No;Bonivillo Roberto;No;No;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;8:10 AM;BELGIAN FRESH FOOD MALINES;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;No;No;BELGIANFRM09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;9:52 AM;FRUITHANDEL ROELANDT BVBA;;;;;;;;;;;;;;;;No;Bonivillo Roberto;No;No;FRUITHANDR09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;EDELWEIS  LIVRAISON MALINES;;;;;;;;;;;;;;;;No;Bonivillo Roberto;;;EDELWEISMAL09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;BELORTA;;;;;;;;;;;;;;;;No;Bonivillo Roberto;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;SUPERLOG SA;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;;;2
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:04 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:47 AM;INTERMARCHE GOSSELIES;14;141;104;;;;;;;;;;;;;Yes;Giuliano Nicola;No;Yes;INTERGOSSE09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:11 AM;AD FRASNES LEZ GOSSELIES;;;;;;;;;;;;;;;;No;Giuliano Nicola;No;No;ADFRASNES09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:39 AM;AD GENAPPE;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;ADGENAPPE09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;6:18 AM;INTER OTTIGNIES BY MESTDAGH;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;CARREFOTTI09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;6:37 AM;INTERMARCHE COURT-SAINT-ETIENNE;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;INTERCOURT09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;7:12 AM;INTERMARCHE LIMELETTE;20;;;;;;;;;;;;;;;No;Giuliano Nicola;No;Yes;INTERLIMEL09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;7:38 AM;LES DELICES DE PINCHART;1;60;;;;;;;;;;;;;;No;Giuliano Nicola;No;Yes;DELICESDEP09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;8:50 AM;BELORTA;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;1 Poche
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;1 Poche
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Charly Full Log;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;INTERMARCHE GILLY;;;;;;;;;;;;;;;;Yes;Charly Full Log;;;INTERGILLY09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;INTERMARCHE BOIS DE VILLERS;;;;;;;;;;;;;;;;Yes;Charly Full Log;;;INTERBOIS09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;INTER NANINNE BY MESTDAGH DIR;;;;;;;;;;;;;;;;No;Charly Full Log;;;CARREFNANI09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;INTERMARCHE ASSESSE;;;;;;;;;;;;;;;;No;Charly Full Log;;;INTERASSES09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;Capoue;;;;;;;;;;;;;;;;No;Charly Full Log;;;1
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Charly Full Log;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;2:48 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;3:24 AM;INTERMARCHE GOZEE;1;33;37;;;;;;;;;;;;;Yes;Londot Philippe;No;Yes;INTERGOZEE09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;4:07 AM;INTERMARCHE GIVRY;7;80;90;;;;;;;;;;;;;No;Londot Philippe;No;Yes;INTERGIVRY09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:03 AM;INTER CHIEVRES BY M DIRECT;;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;CARREFCHIE09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;5:38 AM;INTERMARCHE JURBISE;17;45;62;;;;1;;;;;;;;;Yes;Londot Philippe;No;Yes;INTERJURBI09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;7:06 AM;VAMODIS;4;14;32;;;;;;;;;;;;;Yes;Londot Philippe;No;Yes;VAMODIS09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;7:53 AM;INTERMARCHE FONTAINE L'EVEQUE;;;;;;;;;;;;;;;;Yes;Londot Philippe;No;No;2
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;8:12 AM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;2
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;9:36 AM;INTERMARCHE LAMBUSART DIRECT;;;;;;;;;;;;;;;;No;Londot Philippe;No;No;ITMLAMBUDIRECT08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;10:18 AM;CEDICORA MATIN;;;;;;;;;;;;;;;;No;Londot Philippe;No;No;CEDICORAM108072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;SUPERLOG SA;;;;;;;;;;;;;;;;No;Londot Philippe;;;SUPERLOG08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;2
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;unknown;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;BFV;;;;;;;;;;;;;;;;No;unknown;;;Loris/David
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JAOUADI SAMIR PC;;;;;;;;;;;;;;;;No;unknown;;;JAOUADIS08072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;LP HUY DISCOUNT SPRL;;;;;;;;;;;;;;;;No;unknown;;;HUY09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;LEADER PRICE STEF COURCELLES;;;;;;;;;;;;;;;;Yes;unknown;;;2
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;LP FLEURUS DISCOUNT;;;;;;;;;;;;;;;;No;unknown;;;FLEURUS09072023
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;DSP (Agrisert;;;;;;;;;;;;;;;;No;unknown;;;2
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;unknown;;;Loris/David
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;REO VEILING;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;MIN LOMME;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;OMNIPACK-REYNIERS BVBA;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;VERDUYN;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;BELORTA;;;;;;;;;;;;;;;;;;;;1 Bingo
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;Hustin;;;;;;;;;;;;;;;;;;;;JM
;;;;;;;;;;;;;;;;;;;;;;
09/07/2023;;LECOQUE;;;;;;;;;;;;;;;;;;;;JM
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;AD FRASNES LEZ GOSSELIES;;;;;;;;;;;;;;;;No;Curcio Teo;;;ADFRASNES10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;AD GENAPPE;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;ADGENAPPE10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;EXKI (agrisert);;;;;;;;;;;;;;;;Yes;Curcio Teo;;;x
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;INTER SAINT-GILLES BY MESTDAGH;;;;;;;;;;;;;;;;No;Curcio Teo;;;INTERMESST10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;INTERMARCHE FOREST DIRECT;;;;;;;;;;;;;;;;No;Curcio Teo;;;INTERMARCHE FOREST DIRECT10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;INTERGEL SPRL;;;;;;;;;;;;;;;;No;Curcio Teo;;;INTERGELSP10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;JABLO BRUXELLES;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;JABLOBXL10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;TERTHOLEN BRUXELLES;;;;;;;;;;;;;;;;No;Curcio Teo;;;TERTHOLENB10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;CEI;;;;;;;;;;;;;;;;No;Curcio Teo;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Curcio Teo;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:59 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Kevin Herpin;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;6:00 AM;BOULANGERIE DELHAYE;;;;;;;;;;;;;;;;Yes;Kevin Herpin;No;No;BOULDELHAY10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:00 AM;INTER FLORIFFOUX BY MESTDAGH;;;;;;;;;;;;;;;;Yes;Kevin Herpin;No;No;INTERMESFL10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:44 AM;INTERMARCHE LAMBUSART DIRECT;1;;;;;;;;;;;;;;;No;Kevin Herpin;No;Yes;ITMLAMBUDIRECT10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;10:17 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Kevin Herpin;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;2:18 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;2:25 AM;INTERMARCHE SPY;;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;Yes;No;INTERSPY10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:15 AM;INTERMARCHE BOIS DE VILLERS;;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;Yes;No;INTERBOIS10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:22 AM;INTER NANINNE BY MESTDAGH DIR;;;;;;;;;;;;;;;;No;Soufiane Boumedhal;No;No;CARREFNANI10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:32 AM;INTERMARCHE ASSESSE;10;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;No;Yes;INTERASSES10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;5:20 AM;INTERMARCHE ANHEE/HOLEBO SA;1;49;62;;;;;;;;;;;;;No;Soufiane Boumedhal;No;Yes;INTERANHEE10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;5:47 AM;INTERMARCHE ANTHEE;7;29;21;;;;;;;;;;;;;No;Soufiane Boumedhal;No;Yes;INTERANTHE10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;5:58 AM;GIVET PRIMEURS;9;110;60;;;;;;;;;;;;;Yes;Soufiane Boumedhal;Yes;Yes;GIVETPRIME10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:36 AM;ITM VIREUX-MOLHAIN;1;23;63;;;;;;;;;;;;;Yes;Soufiane Boumedhal;No;Yes;INTERVIREU10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:37 PM;LECOQUE;;;;;;;;;;;;;;;;No;Soufiane Boumedhal;;;JM
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:38 PM;Hustin;;;;;;;;;;;;;;;;No;Soufiane Boumedhal;;;JM
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:38 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Soufiane Boumedhal;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:37 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladérière;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:38 AM;INTERMARCHE GOZEE;;;;;;;;;;;;;;;;No;Yannick Deladérière;No;No;INTERGOZEE10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:38 AM;SIVAS;;;;;;;;;;;;;;;;Yes;Yannick Deladérière;No;No;SIVAS10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:39 AM;BALOURDET PRIMEURS;8;;;;;;;;;;;;;;;No;Yannick Deladérière;No;Yes;BALOURDETP10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:40 AM;GUMUCH;;;;;;;;;;;;;;;;No;Yannick Deladérière;No;No;GUMUCH10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:40 AM;L OREE DU BOIS CRUPILLY;;;;;;;;;;;;;;;;No;Yannick Deladérière;No;No;LOREEDUBO210072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;8:52 AM;LECLERC FEIGNIES;1;8;15;;;;;;;;;;;;;No;Yannick Deladérière;No;Yes;LECLERCFEI10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;8:53 AM;MAUBEUGEDIS;;;;;;;;;;;;;;;;No;Yannick Deladérière;No;No;MAUBEUGEDI10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;10:32 AM;AGRISERT;;;;;;;;;;;;;;;;No;Yannick Deladérière;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;11:36 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladérière;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;2:05 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;2:40 AM;INTERMARCHE JURBISE;;;;;;;;;;;;;;;;Yes;Declefs Come;No;No;INTERJURBI10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:33 AM;INTER CHIEVRES BY M DIRECT;;;;;;;;;;;;;;;;Yes;Declefs Come;No;No;CARREFCHIE10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:33 AM;INTERMARCHE FRASNES LEZ ANVAING;5;56;41;;;;1;;;;;;;;;Yes;Declefs Come;No;Yes;INTERFRASN10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:06 AM;INTERMARCHE ORCQ;11;53;35;;;1;;;;;;;;;;No;Declefs Come;No;Yes;INTERORCQ10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:46 AM;INTERMARCHE MOUSCRON;21;468;;;;;;;;;;;;;;Yes;Declefs Come;No;Yes;INTERMOUSC10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:00 AM;VERDUYN;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:01 AM;REO VEILING;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;2:02 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:37 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:37 AM;INTERMARCHE MONS;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;No;No;INTERMONS10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;5:42 AM;INTER QUEVAUCAMPS;9;;;;;;1;;;;;;;;;Yes;Crapez Ayrton;No;Yes;INTERQUEVA10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;6:09 AM;INTERMARCHE PERUWELZ HAINAUT;1;80;56;;;;;;;;;;;;;Yes;Crapez Ayrton;No;Yes;INTERPERUW10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;6:57 AM;INTERMARCHE HOLLAIN;1;70;40;;;;1;;;;;;;;;No;Crapez Ayrton;No;Yes;INTERHOLLA10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;7:16 AM;INTERMARCHE RUMES;11;;;;;;2;;;;;;;;;No;Crapez Ayrton;No;Yes;INTERRUMES10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;10:11 AM;PROSOL BOIS GRENIER;;;;;;;;;;;;;;;;No;Crapez Ayrton;No;No;PROSOLBOISGR10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;ETS PIERRE LAGACHE;;;;;;;;;;;;;;;;No;Crapez Ayrton;;;LAGACHE10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;MIN LOMME;;;;;;;;;;;;;;;;No;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:42 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:42 AM;INTERMARCHE AUVELAIS;;;;;;;;;;;;;;;;Yes;Ianni Saverio;No;No;INTERAUVEL10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;4:42 AM;INTERMARCHE RHISNES;;;;;;;;;;;;;;;;No;Ianni Saverio;No;No;INTERRHISN10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;5:49 AM;INTERMARCHE PERWEZ B-W;21;58;48;;;;;;;;;;;;;Yes;Ianni Saverio;No;Yes;INTERPERWZ10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;6:29 AM;INTERMARCHE HELECINE;10;;;;;;;;;;;;;;;No;Ianni Saverio;No;Yes;INTERHELEC10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:41 AM;INTERMARCHE JODOIGNE DIRECT;;;;;;;;;;;;;;;;No;Ianni Saverio;No;No;INTERMARCHE JODOIGNE DIRECT10072023
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:41 AM;KAREL VAES;;;;;;;;;;;;;;;;No;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;3:41 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
10/07/2023;9:34 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Cindy Camby;;;
;;;;;;;;;;;;;;;;;;;;;;
